"","target","acousticness","danceability","duration_ms","instrumentalness","loudness","speechiness","valence","key",".fitted",".resid",".std.resid",".hat",".sigma",".cooksd"
"558","1",0.0985,0.647,277375,0,-2.507,0.164,0.886,"Other",0.586392391731925,1.033214501476,1.0351205227267,0.00367931343427545,1.11727308214448,0.000261437982249716
"559","1",0.000455,0.428,146227,0.000854,-4.329,0.0514,0.48,"Other",0.294545063348363,1.56353654970601,1.56553896917043,0.0025564855244725,1.11696530123753,0.000615437910587372
"560","1",9.19e-06,0.325,109533,0.000288,-4.823,0.071,0.184,"D",0.31146035170686,1.52740513989942,1.53461325937982,0.00937199137509338,1.1169866955301,0.00211123636681608
"561","1",0.074,0.912,400751,0.762,-7.018,0.0444,0.891,"Other",0.895438450252052,0.469982536087721,0.470949660693453,0.00410290806390119,1.11746262122373,4.83057833832992e-05
"562","1",0.0324,0.771,246573,0,-8.188,0.0894,0.218,"Other",0.545017134491119,1.101760450715,1.10375761145703,0.00361556535664098,1.11724033065915,0.000304023555100524
"563","1",0.00069,0.759,398615,0.719,-7.416,0.0446,0.315,"Other",0.814923277297834,0.639783257763794,0.641238818807465,0.00453468816051501,1.1174203758,0.000103927443014247
"564","1",0.135,0.691,264213,0.0291,-5.758,0.0447,0.675,"Other",0.494138971880227,1.18738239987087,1.18816886069577,0.00132338183194809,1.11719716862854,0.000135836824168748
"565","1",0.139,0.701,261120,0.0526,-6.13,0.0366,0.739,"Other",0.516447447763153,1.14959274739132,1.15049449711184,0.00156697199361074,1.11721682571122,0.000147177323521089
"566","1",0.263,0.736,260413,0.663,-9.643,0.0485,0.144,"Other",0.641723900740346,0.941909899031861,0.944413310059661,0.00529448925149593,1.11731313898629,0.000298747751634958
"567","1",0.131,0.564,171573,8.05e-06,-4.718,0.143,0.582,"Other",0.423860645303978,1.31022940320299,1.31124954800229,0.00155538351550549,1.11712853270732,0.000212077199279936
"568","1",0.164,0.824,181800,0,-9.591,0.208,0.568,"Other",0.682827940788261,0.8735128711157,0.874978685626812,0.00334770829706561,1.11734132028889,0.000156546696444093
"569","1",0.0451,0.406,152040,0.722,-7.232,0.031,0.822,"Other",0.62219390198484,0.974169898219157,0.97875242211263,0.00934208915333339,1.1172984066099,0.000578015915486685
"570","1",0.116,0.762,204293,0,-4.397,0.18,0.781,"Other",0.607174668752346,0.998938208198575,0.999956932572682,0.00203649861092325,1.11728904647791,0.000132294150790262
"571","1",0.078,0.54,187847,0,-7.748,0.354,0.62,"Other",0.718560984586309,0.813024845158154,0.815638947906316,0.00639967889563364,1.11736369924805,0.000253895736070436
"572","1",0.109,0.834,389508,0.822,-9.511,0.135,0.306,"Other",0.888570360389863,0.48608938362927,0.486987213474527,0.00368388402096866,1.11745919447921,4.65393744571967e-05
"573","1",0.00855,0.714,155337,2.55e-05,-2.663,0.0289,0.824,"Other",0.420011049293617,1.31717444570476,1.31905375049223,0.00284744428217782,1.11712395264719,0.000395449495366601
"574","1",0.0015,0.36,162168,0.807,-8.758,0.0384,0.664,"D#",0.521824957996177,1.14054642767776,1.15837029480328,0.0305372800098704,1.11721276880051,0.00297735200133204
"575","1",0.018,0.609,209760,8.68e-06,-4.448,0.0404,0.405,"Other",0.371851612632523,1.40659901539839,1.40762477428162,0.00145690124021111,1.11707006691495,0.000246824953545696
"576","1",0.0047,0.777,309180,0.69,-8.692,0.0681,0.18,"Other",0.785068268520857,0.695678947090492,0.697293674822737,0.00462605118174455,1.11740363917439,0.000127829475368954
"577","1",0.135,0.749,267307,0,-6.878,0.137,0.196,"D",0.641541013358201,0.942212463770378,0.946103005114061,0.00820744047703297,1.11731242637439,0.000466209476388985
"578","1",0.0202,0.67,260853,0.00792,-9.643,0.124,0.331,"Other",0.61106074737253,0.992531008970873,0.993841898266224,0.00263628401729343,1.11729176637981,0.000168687326806361
"579","1",0.00627,0.684,228907,0,-6.378,0.061,0.245,"Other",0.446076182553024,1.27064198628078,1.27221276329099,0.00246783769381184,1.11715103401341,0.000307966716734854
"580","1",0.151,0.633,321627,0,-5.915,0.344,0.761,"Other",0.781506513400577,0.702184868349688,0.704151172215309,0.00557709351280867,1.11740149543951,0.000157678173333261
"581","1",0.049,0.594,457205,0.9,-7.082,0.0629,0.14,"Other",0.807963739887381,0.65305144949693,0.655245413582269,0.00668540673506897,1.11741632516529,0.0001610443791323
"582","1",0.0119,0.473,196664,0.00218,-5.151,0.0462,0.293,"Other",0.312814318932961,1.52456255674787,1.52606530656016,0.00196847397102651,1.11699253360656,0.000434138831866535
"583","1",0.00207,0.931,255844,0.461,-8.366,0.269,0.865,"Other",0.922013187301121,0.402978293703759,0.403490879647319,0.0025391421736746,1.11747577869066,2.15863558966432e-05
"584","1",0.432,0.744,232611,0,-8.332,0.34,0.56,"Other",0.67711380725251,0.883080873930056,0.885711618660823,0.00593158709982402,1.11733710472741,0.000286237261517017
"585","1",0.0452,0.752,150053,0,-7.507,0.151,0.611,"Other",0.595525772032922,1.01814597494686,1.01943610490277,0.00252946427684873,1.11728027108452,0.000172670717010652
"586","1",0.00469,0.821,280173,0,-7.152,0.0473,0.321,"Other",0.559102055375235,1.078353610589,1.08029130551256,0.00358413904314333,1.11725176463679,0.000284675813722454
"587","1",0.00271,0.908,237293,0,-5.318,0.0973,0.256,"D",0.677227741848676,0.882890326195035,0.887229778382323,0.00975810355942042,1.11733650429128,0.000474290350658336
"588","1",0.0401,0.636,267147,0,-5.437,0.0743,0.471,"Other",0.481866317064709,1.20837788285656,1.20904823480127,0.00110858456832918,1.11718600163508,0.000119466880457173
"589","1",0.239,0.839,636213,0,-5.941,0.268,0.557,"Other",0.867704515673001,0.532736411388038,0.535675825109545,0.0109444886712643,1.11744808817638,0.000170579683546048
"590","1",0.0425,0.79,173160,0,-6.968,0.197,0.498,"Other",0.636353437764825,0.950790355694716,0.952104962716944,0.00275956855612931,1.11730988480684,0.000158570546708938
"591","1",0.0596,0.787,121874,0.125,-7.822,0.0993,0.606,"Other",0.580936443096274,1.04222254857122,1.0440306601338,0.0034607142039883,1.11726894928142,0.00025137851741157
"592","1",0.000451,0.603,342020,0.493,-1.367,0.186,0.496,"Other",0.722478301738334,0.806309979651253,0.808493167537733,0.00539334239120781,1.1173662881466,0.000209424459899554
"593","1",0.00402,0.937,225940,0,-6.149,0.107,0.592,"Other",0.660909433291249,0.910097207122178,0.911472426274048,0.00301530063841617,1.11732677690194,0.000155642210617861
"594","1",0.0912,0.748,275907,0.0036,-11.869,0.0663,0.618,"D",0.769136848909445,0.724550023586484,0.727088585085731,0.00697062222324629,1.1173941724557,0.000212177023811974
"595","1",0.00741,0.727,250587,0.0159,-20.263,0.16,0.59,"Other",0.863238935584078,0.542335246793222,0.54471574955516,0.00872125014890618,1.11744590967353,0.000140610775210647
"596","1",0.000117,0.857,222330,0.816,-6.901,0.204,0.669,"Other",0.898863496669376,0.461788036043989,0.462637405696614,0.00366848832707314,1.11746435215338,4.15808726435252e-05
"597","1",0.0295,0.793,432800,0.0331,-9.229,0.0648,0.711,"Other",0.773094791716029,0.717430985616098,0.719121412257332,0.00469584074032323,1.11739674266075,0.000139127646504706
"598","1",0.0492,0.738,461560,0.734,-9.772,0.0522,0.816,"Other",0.90397049033179,0.449351894534905,0.450197836460858,0.0037545588898757,1.11746688496358,4.01861762308763e-05
"599","1",0.00905,0.864,223071,0,-1.92,0.178,0.883,"Other",0.669660955932024,0.895526359856442,0.896954883079009,0.00318273681379636,1.11733263358759,0.000158006355330156
"600","1",0.0234,0.688,219618,0,-9.86,0.0338,0.645,"Other",0.569197169441559,1.06162930032123,1.06324009708874,0.00302768227504091,1.11725991865083,0.000230547233595592
"601","1",0.423,0.786,267160,0.461,-8.271,0.0388,0.43,"Other",0.556471052417869,1.08271891720616,1.084760990843,0.00376147656825719,1.11724960573052,0.00030207243097501
"602","1",0.00201,0.734,394857,0.11,-9.781,0.0761,0.543,"Other",0.753716265846266,0.751983094275989,0.753294985618905,0.00348004172087286,1.11738551847372,0.000114509176166495
"603","1",0.0196,0.765,246823,0.0145,-6.43,0.0514,0.564,"Other",0.552917526963028,1.0886197004289,1.08949337294426,0.00160317122607551,1.11724731021906,0.000130047141730878
"604","1",0.00263,0.725,238640,2.14e-06,-6.75,0.162,0.72,"Other",0.677696359555314,0.882106499940713,0.882865053806819,0.00171765320129913,1.11733822777876,8.19707216958404e-05
"605","1",0.014,0.962,156800,0.642,-11.716,0.108,0.361,"Other",0.840828167959154,0.588842862913226,0.590772942774337,0.00652340991221231,1.11743424439497,0.000125117585798596
"606","1",0.00167,0.845,292654,5.97e-05,-5.209,0.0693,0.832,"Other",0.665664534578991,0.902185609700662,0.903347969774081,0.00257179358037919,1.11733006607102,0.000129837410590042
"607","1",0.000321,0.5,261587,0.0293,-4.333,0.0677,0.298,"Other",0.382455763417807,1.38646477315433,1.38774778650547,0.00184820364617298,1.117082464769,0.000299532188944562
"608","1",0.0537,0.648,322760,0.0439,-6.547,0.0245,0.851,"Other",0.592426370413567,1.02325821085307,1.02500006789453,0.00339585735434098,1.11727773341404,0.000235220819121523
"609","1",0.00576,0.77,347387,0.0107,-4.903,0.0977,0.721,"Other",0.672536794725942,0.890728303867951,0.891962857327962,0.00276625665673556,1.11733462574381,0.000135439393462356
"610","1",3.13e-05,0.61,420384,0.698,-5.857,0.0384,0.397,"Other",0.765527910041965,0.731012454974671,0.732910004104207,0.00517141991009673,1.11739227656045,0.000160045483066207
"611","1",0.00318,0.663,146906,0.00217,-3.37,0.0538,0.396,"Other",0.346557925919863,1.45581956296263,1.45753347993958,0.00235042186140443,1.11703815963482,0.000445267533768359
"612","1",0.000548,0.831,155042,0.000362,-6.896,0.157,0.356,"Other",0.587716757756171,1.03102875967327,1.0331544812205,0.00411077867522833,1.11727398929745,0.000290756638806201
"613","1",0.0482,0.653,141724,0,-5.077,0.239,0.493,"Other",0.558534344447341,1.07929529627161,1.08107510220517,0.00328994878587209,1.11725138669934,0.000261757118484352
"614","1",8.34e-05,0.72,255135,0,-7.607,0.447,0.555,"Other",0.865881294934284,0.536670201593478,0.538177028993297,0.00559190695992401,1.11744748906757,8.75914327309106e-05
"615","1",0.769,0.808,118353,2.07e-06,-9.395,0.344,0.88,"Other",0.583098005305475,1.03865297535274,1.0451486101854,0.0123914426556422,1.11726842823124,0.000908331970040951
"616","1",0.0302,0.798,216585,0,-10.488,0.314,0.64,"Other",0.834788538898959,0.600960619394098,0.60222677438292,0.00420049066354884,1.11743119643804,8.38339447409182e-05
"617","1",0.00706,0.586,245733,0.236,-6.264,0.031,0.747,"Other",0.576022825638939,1.05034088868903,1.05154310599345,0.00228527020313645,1.11726543718576,0.000168976990873709
"618","1",0.15,0.695,240040,0.000212,-5.325,0.042,0.425,"Other",0.396477051487611,1.36024785777678,1.36125158334763,0.00147416617491008,1.11709871684959,0.000225062720755677
"619","1",0.00749,0.587,250299,0.0126,-4.878,0.0469,0.13,"Other",0.357094197362136,1.4350997692493,1.43712309500325,0.00281381802395525,1.11705134271049,0.0005094576123947
"620","1",0.0765,0.675,205533,0.000609,-5.309,0.0501,0.819,"Other",0.488030424268319,1.19781261494461,1.19894401334718,0.00188643433038658,1.117191430018,0.000198645637134329
"621","1",0.116,0.671,239613,0.000356,-6.773,0.0369,0.302,"Other",0.399777737185624,1.35413924198708,1.3554180063473,0.00188600288819941,1.11710225290117,0.000284233691688283
"622","1",0.00221,0.632,156614,0,-4.171,0.102,0.393,"Other",0.401862943692211,1.35029195701083,1.35155628817863,0.00187005130488514,1.11710458534075,0.0002793843635184
"623","1",0.0106,0.774,227327,0.433,-4.213,0.25,0.223,"Other",0.745422312111941,0.76655640276873,0.768564820732509,0.00521958253889489,1.11738033469996,0.000180135481406661
"624","1",0.0415,0.941,207040,0,-5.24,0.0752,0.695,"Other",0.608204914758874,0.997239613076716,0.998803134470376,0.00312833946047417,1.11728956095249,0.000202789017757998
"625","1",0.0426,0.794,248413,1.07e-06,-8.966,0.038,0.865,"Other",0.653940712622919,0.921670857861947,0.923152448484889,0.00320727460412815,1.11732199665047,0.000170819937510186
"626","1",0.0436,0.805,192623,0,-7.759,0.0535,0.76,"Other",0.588705257857624,1.02939752446329,1.03071513528409,0.00255505831689665,1.11727511243985,0.000179423033715657
"627","1",0.00584,0.394,225680,0,-4.461,0.056,0.195,"Other",0.282223335491328,1.59063292538489,1.5926675851389,0.00255340174795298,1.11694618196873,0.000652734035869017
"628","1",0.0347,0.635,224747,0.000184,-7.59,0.0491,0.345,"D",0.569939477265908,1.0604009656977,1.0643292697835,0.00736812330830872,1.11725940168072,0.000564262629830264
"629","1",0.00116,0.669,211042,0,-7.885,0.051,0.163,"Other",0.433950844258338,1.29214860861584,1.29449607194789,0.00362354883258196,1.11713827297706,0.000476102890839334
"630","1",0.0637,0.742,304880,0,-1.188,0.13,0.562,"Other",0.52668687599828,1.13238603860768,1.13437450166503,0.00350275900986487,1.11722504295613,0.00031699623759656
"631","1",0.244,0.624,205973,0,-5.43,0.121,0.862,"Other",0.479435902430973,1.21255521065383,1.21402423710109,0.00241862988700583,1.11718331158051,0.00026388603900254
"632","1",0.45,0.622,218480,0,-9.964,0.243,0.304,"Other",0.498215553743986,1.18044267693256,1.18287476795139,0.0041079424327532,1.11719996915574,0.000417157182092805
"633","1",0.121,0.719,216000,0,-8.22,0.0829,0.357,"D",0.610497313703966,0.993459999797035,0.997119824041813,0.00732731945597736,1.11729031046895,0.000474416392363195
"634","1",0.000478,0.525,200015,0.429,-11.484,0.122,0.52,"Other",0.725604114569702,0.800937837315261,0.802591444647999,0.0041164252400916,1.11736840914462,0.000156957094760003
"635","1",0.14,0.525,291162,0.117,-9.366,0.0783,0.791,"Other",0.609048346624524,0.995849012169248,0.997502543983959,0.00331259567840598,1.11729014016887,0.000214053225651076
"636","1",0.000373,0.472,246427,0.93,-6.937,0.069,0.166,"Other",0.688161476323223,0.864559731457909,0.867631809439989,0.0070689875585421,1.11734417627248,0.000324906556584567
"637","1",0.00417,0.9,262168,2.04e-05,-0.718,0.148,0.566,"Other",0.594324164716567,1.02012781221854,1.02238336150171,0.00440746848565104,1.11727892859008,0.000303516080971529
"638","1",0.000839,0.802,334849,0.0212,-6.245,0.103,0.407,"Other",0.650323079923823,0.927670193055988,0.929021013378235,0.00290593697915277,1.11731957185692,0.000157163514422456
"639","1",0.000423,0.723,358436,0.936,-5.026,0.0582,0.156,"Other",0.788569252190926,0.689253289688092,0.691799324735694,0.00734707265333705,1.11740534163202,0.000199916106909728
"640","1",0.284,0.797,253187,0.00859,-8.154,0.0455,0.958,"Other",0.573918525772548,1.05381956131017,1.05556604730694,0.00330636093817419,1.11726354608874,0.000247098037575542
"641","1",0.00255,0.869,224107,0.534,-8.187,0.202,0.457,"Other",0.849656235454879,0.570829992515814,0.571786984275756,0.00334457038888529,1.11743916778247,5.95788941454906e-05
"642","1",0.0302,0.756,256933,1.98e-06,-6.924,0.0333,0.0681,"Other",0.430795125663821,1.29778476518951,1.30120160256875,0.00524492318482753,1.11713438950524,0.000700333068160984
"643","1",0.0267,0.821,632693,1.37e-05,-9.003,0.0391,0.91,"Other",0.864747799924081,0.539105509791497,0.541884442196404,0.0102302506747275,1.11744659590279,0.000163332569992653
"644","1",0.000891,0.806,297907,0.864,-14.369,0.0856,0.436,"Other",0.912615777563744,0.427645465431601,0.428407063061068,0.00355232549915059,1.11747115537629,3.42569592306534e-05
"645","1",0.152,0.702,420107,5.11e-06,-16.794,0.342,0.794,"Other",0.932878980613678,0.372772843702549,0.373666070723853,0.00477516953005523,1.11748094864084,3.46880290819777e-05
"646","1",0.0956,0.646,282791,1.12e-06,-1.501,0.194,0.229,"D",0.578559869691792,1.04614840863705,1.05157204443848,0.0102886896522172,1.11726542360822,0.000765121809499033
"647","1",0.000736,0.491,281853,3.19e-05,-4.986,0.0306,0.516,"Other",0.406560914541031,1.34165681897526,1.34312173868023,0.00218017590138288,1.11710965656748,0.000319622836192412
"648","1",0.028,0.291,192960,0.627,-2.327,0.0563,0.511,"D",0.555079497965661,1.0850289728074,1.09271282506134,0.0140143613594123,1.11724574286246,0.00115547183738201
"649","1",0.274,0.683,266173,0.0748,-7.029,0.0754,0.667,"Other",0.505619009949636,1.16787999217686,1.16858323103486,0.00120321298325612,1.11720746676606,0.000117930626379446
"650","1",0.00845,0.799,207843,0.0143,-10.011,0.286,0.378,"Other",0.780452755468872,0.70410378775922,0.7057736008957,0.00472626859735843,1.11740098517956,0.000134219213098466
"651","1",0.00968,0.836,230627,0,-5.672,0.0677,0.658,"Other",0.589742180166579,1.02768654788868,1.02868530727098,0.0019408744797333,1.1172760450042,0.00013554377805122
"652","1",0.0613,0.931,202199,0,-8.491,0.293,0.614,"Other",0.812225001542039,0.644946325998068,0.646269475712994,0.00409053894443915,1.11741893103403,9.5345945310965e-05
"653","1",0.00579,0.683,284267,0.00108,-2.092,0.0616,0.78,"Other",0.511264094902297,1.15833415085122,1.15994607011463,0.00277736922942235,1.11721195377662,0.00026697974860099
"654","1",0.0472,0.379,570733,0.748,-8.163,0.0358,0.529,"Other",0.821588377559355,0.626922270419215,0.629994123653728,0.0097282305871457,1.11742356436074,0.000215423915340764
"655","1",0.000289,0.771,227143,0.602,-4.712,0.175,0.372,"Other",0.767120583336062,0.728163821833408,0.729721533685414,0.00426477548708638,1.11739331684113,0.000130579770370159
"656","1",0.000183,0.695,295714,0.439,-4.595,0.0328,0.424,"Other",0.62243429640989,0.973773283829219,0.975225195263585,0.00297537561867024,1.11729994413627,0.000181563712478495
"657","1",0.000258,0.375,212947,0.694,-5.673,0.0372,0.394,"Other",0.543050731458769,1.10503623045715,1.10833513790384,0.0059440467283943,1.11723807160259,0.000506160368009999
"658","1",0.00533,0.421,164289,0.332,-5.85,0.303,0.0951,"Other",0.604454274158484,1.00342339439147,1.00739055382211,0.0078606017687213,1.11728571760535,0.000522569003768035
"659","1",0.0216,0.886,217893,0,-8.045,0.274,0.823,"Other",0.828022451426625,0.614353334352377,0.615376168362618,0.00332149349362923,1.11742762510456,6.94468996348283e-05
"660","1",0.0597,0.65,242056,0.325,-3.406,0.133,0.667,"Other",0.629105546405236,0.962762936586477,0.963870454938422,0.00229674446199085,1.11730485598273,0.000136030634560465
"661","1",0.0155,0.76,285651,0.85,-3.793,0.0733,0.294,"Other",0.750268340857388,0.758055866849833,0.760719330512525,0.00699022842864304,1.11738301106782,0.000235961585324047
"662","1",0.0645,0.824,180107,0.0707,-2.715,0.108,0.846,"Other",0.568325927128762,1.06307122006245,1.06455077086886,0.00277774002050285,1.1172592964816,0.000212161297795067
"663","1",0.0553,0.482,350120,2.07e-06,-6.812,0.271,0.222,"D",0.745026702041537,0.767248616262527,0.770805239946242,0.00920704238365008,1.11737956537376,0.00032097941662716
"664","1",0.00778,0.786,263120,0,-8.372,0.0614,0.502,"Other",0.610101576058587,0.994112486138821,0.995288760850904,0.00236228855887855,1.11729112433817,0.000151682879465529
"665","1",0.00842,0.853,139240,0,-4.897,0.2,0.566,"Other",0.62643966837939,0.967163697372212,0.968887945782275,0.00355606480110464,1.11730269260693,0.000213572549128592
"666","1",0.315,0.794,236280,0,-5.214,0.152,0.821,"Other",0.55826345288253,1.07974468300658,1.08119540475852,0.00268175109502134,1.11725132866661,0.000213341365136273
"667","1",0.114,0.725,251333,0,-3.903,0.131,0.432,"Other",0.491153133371112,1.19247584396445,1.19352285241009,0.00175371456625912,1.11719432368899,0.000182328134767233
"668","1",0.025,0.854,207264,0,-9.71,0.14,0.492,"Other",0.68886175865757,0.863382497685167,0.864884703321633,0.00347075408123842,1.11734523797957,0.000157857442339758
"669","1",0.436,0.862,198531,0,-9.727,0.137,0.766,"Other",0.577905211080267,1.04723007828192,1.04905970338947,0.00348508213953278,1.11726660097291,0.00025632961741345
"670","1",0.461,0.432,262857,0,-3.845,0.332,0.675,"Other",0.485930880883966,1.20140658030434,1.20776833595545,0.010506983202579,1.11718669176807,0.0011352711131038
"671","1",0.0235,0.847,246100,0,-3.89,0.241,0.338,"Other",0.660294505703725,0.911119446313516,0.913105518428382,0.00434541714592838,1.1173261121921,0.000225516834584399
"672","1",0.444,0.654,165432,0,-4.307,0.322,0.464,"Other",0.468441743521143,1.23153849460087,1.23608411470466,0.00734134827318873,1.11717125274506,0.000845417518176801
"673","1",0.000134,0.701,389493,0.000137,-4.463,0.129,0.372,"Other",0.62295432744612,0.972915282604224,0.974983594813707,0.00423826284009908,1.11730004924726,0.000258710926704559
"674","1",0.00264,0.844,310334,0.865,-6.805,0.0582,0.635,"Other",0.864387856831766,0.539877212960873,0.541011654885168,0.00418938303492645,1.11744680672068,6.62806085924228e-05
"675","1",0.155,0.582,311093,0,-5.635,0.166,0.67,"Other",0.581997902115591,1.04046954387871,1.04180016503173,0.00255283391437847,1.11726998719574,0.000184289164683589
"676","1",0.0352,0.697,172760,0,-9.022,0.219,0.672,"Other",0.697929504910229,0.848100438805222,0.849547794270134,0.00340445248917987,1.11735110353017,0.000148356350583416
"677","1",0.003,0.766,227027,3.49e-05,-6.651,0.067,0.346,"Other",0.513926725984709,1.15384104636565,1.15528788370075,0.00250315332527013,1.11721435988277,0.000237938614785862
"678","1",0.426,0.872,188347,0.000789,-5.911,0.103,0.653,"Other",0.438412442448365,1.28420805343519,1.28658666100677,0.00369412942019885,1.1171428278611,0.000476717762030832
"679","1",0.0152,0.621,335156,0,-3.59,0.158,0.524,"Other",0.590030945849283,1.02721009814531,1.02867174779507,0.00283980038689216,1.11727605122765,0.000198442289126783
"680","1",0.311,0.675,205740,0,-7.74,0.256,0.508,"Other",0.579295215773788,1.04493354769273,1.04660502793137,0.00319154881844632,1.11726774859242,0.000233268221445148
"681","1",0.104,0.689,229853,0.0376,-4.03,0.0978,0.544,"Other",0.472162938334709,1.22509684893156,1.22576528661201,0.00109034809619337,1.11717692048718,0.000122157668837716
"682","1",0.011,0.63,160858,0.082,-7.245,0.172,0.231,"Other",0.528848550083193,1.12876320178571,1.13069543190497,0.00341485263640394,1.11722690212008,0.000306317888873652
"683","1",0.00246,0.514,296400,0.0285,-7.847,0.028,0.551,"D",0.622428804570793,0.973782344624754,0.977629184097647,0.0078542480873839,1.11729889683457,0.000484019471265635
"684","1",0.0557,0.599,222160,0.00018,-6.328,0.0314,0.108,"Other",0.330858534954838,1.48732268308142,1.48957392532456,0.0030203818911517,1.1170170893857,0.000614560861472074
"685","1",0.0281,0.64,197120,8.01e-05,-5.251,0.169,0.664,"Other",0.572001623421992,1.05698954531824,1.05783280003541,0.00159367078725388,1.11726247735562,0.000119626892465523
"686","1",0.475,0.599,228467,0.00153,-14.032,0.0472,0.609,"Other",0.443820104188229,1.27462619571464,1.27726036306217,0.00412046146014177,1.11714816281574,0.000520643622520198
"687","1",0.356,0.667,234994,0.00393,-3.719,0.0275,0.824,"Other",0.337965548664312,1.4729638934629,1.47539738364778,0.00329603852822894,1.11702646863823,0.000649932222795311
"688","1",0.109,0.742,214693,0.0239,-6.339,0.0514,0.687,"Other",0.510967660569082,1.15883474002006,1.15963633650121,0.00138201849128828,1.11721211406485,0.000132635340189209
"689","1",0.0938,0.874,281373,0,-6.27,0.102,0.444,"Other",0.605699722311884,1.00136998502403,1.00281284422358,0.00287555391069459,1.11728777048113,0.000188274930038939
"690","1",0.152,0.726,178507,0.683,-5.564,0.0565,0.574,"Other",0.647086700920923,0.933032677824818,0.935563611703142,0.00540318251309569,1.1173168504433,0.000297893520914178
"691","1",0.0247,0.834,285947,0,-5.121,0.138,0.308,"Other",0.603462058047287,1.00505931194932,1.00680293881539,0.00346069116997417,1.11728598164481,0.000228985907329281
"692","1",0.00469,0.712,252313,0.0412,-6.411,0.083,0.831,"Other",0.637409072733189,0.949045460585623,0.94996453325749,0.00193402605469243,1.11731079302997,0.000110444098063731
"693","1",0.422,0.422,260276,0,-4.947,0.323,0.668,"Other",0.509798378649545,1.16081003390815,1.16620917069378,0.00923786036379943,1.11720870341101,0.00090491728120064
"694","1",0.268,0.651,182384,0,-6.855,0.262,0.418,"Other",0.538648539531217,1.11237761663547,1.1143671963797,0.00356759183698832,1.11723508043478,0.000307755544796426
"695","1",0.00142,0.728,294011,0.229,-4.945,0.0426,0.668,"Other",0.632197974866431,0.957656183102591,0.958599126674376,0.00196636899348275,1.11730711670124,0.000114851238069896
"696","1",0.0296,0.907,849960,0.0265,-8.657,0.0549,0.363,"Other",0.900483855465784,0.457871254694951,0.461623281692739,0.0161897334879541,1.11746456122299,0.00018485645071854
"697","1",0.00255,0.855,233272,2.95e-05,-3.863,0.061,0.525,"Other",0.52824208287221,1.12977927938351,1.13129855160657,0.00268408736324723,1.11722659775648,0.000241000171192891
"698","1",0.000901,0.769,215294,0,-4.086,0.111,0.323,"Other",0.491414012995335,1.19203045500325,1.19359555779723,0.00262078165898724,1.1171942849676,0.000272663537194913
"699","1",0.00525,0.7,307467,0,-6.362,0.149,0.227,"D",0.70434875349191,0.837235518842379,0.840378996021003,0.00746710241766918,1.11735455997039,0.00031816635407295
"700","1",0.0215,0.825,199973,0,-9.32,0.263,0.424,"Other",0.756677132454316,0.746751131010901,0.748356248973025,0.00428511578327529,1.11738717279807,0.000138984023266668
"701","1",0.015,0.607,216453,0.118,-6.822,0.069,0.517,"Other",0.519877854626178,1.14381938254994,1.14447729733126,0.00114939051782682,1.1172199065771,0.000106393954698074
"702","1",0.0193,0.751,211825,0,-5.605,0.0819,0.657,"Other",0.550614114908365,1.09244775719342,1.09317133101063,0.0013233686773616,1.11724551926724,0.000108293692708136
"703","1",0.32,0.723,210880,0,-7.11,0.0833,0.261,"Other",0.361148525087431,1.42721125165624,1.42905680951889,0.00258123557571814,1.11705650143069,0.000458972462723948
"704","1",0.00152,0.626,299383,0.0551,-4.981,0.0461,0.728,"Other",0.554346899668748,1.08624547457,1.08743782111336,0.00219174435935494,1.11724830852281,0.000176974633251605
"705","1",0.00723,0.743,259683,0,-8.224,0.235,0.398,"Other",0.723875945607132,0.803909506255897,0.805133061235278,0.00303707629049821,1.11736749762813,0.000116556844838585
"706","1",0.224,0.752,437293,0.931,-8.022,0.0469,0.564,"Other",0.855171788715065,0.559379849036116,0.560864726035701,0.00528794677641259,1.11744192723848,9.0509072787498e-05
"707","1",0.000768,0.66,214636,0.0389,-6.832,0.0636,0.661,"Other",0.545497260310202,1.10096094033142,1.10177725346672,0.00148126261850936,1.11724130508751,0.000123783727631065
"708","1",0.00144,0.211,162436,0.000732,-4.061,0.118,0.395,"Other",0.265789904236605,1.62791223103728,1.63194806700757,0.00493991899067039,1.11691791579086,0.0013781709472872
"709","1",0.0252,0.528,290933,0.0894,-11.909,0.133,0.428,"D",0.772041614122294,0.719328612119185,0.721897949011213,0.00710561535425544,1.11739585016719,0.000212819024577706
"710","1",4.91e-05,0.442,207027,0.293,-7.352,0.0349,0.274,"Other",0.435931072881503,1.2886202992751,1.29035828352697,0.00269198691261454,1.11714065933748,0.000350210108345572
"711","1",0.0468,0.876,170480,0.000482,-6.884,0.135,0.758,"Other",0.658971989774712,0.913317304684901,0.914565357547586,0.00272741861627441,1.11732551699304,0.000141921155653849
"712","1",0.00174,0.67,174122,0.00168,-5.103,0.0537,0.46,"Other",0.416564083408393,1.32341600979126,1.32453924707009,0.00169532313494426,1.11712071709148,0.000238252582203491
"713","1",0.268,0.237,311680,0.843,-7.445,0.0599,0.308,"Other",0.536779460472095,1.11549805644173,1.12012916412691,0.00825178794190528,1.11723220803063,0.000723997597367548
"714","1",0.0438,0.59,453949,0.0155,-8.32,0.0317,0.663,"Other",0.656667417644202,0.917145138239586,0.920251007246983,0.00673865671896991,1.11732318979944,0.000357121352760551
"715","1",0.000334,0.907,183581,0.425,-7.073,0.0577,0.614,"Other",0.729344282645177,0.794492783420284,0.796166646150756,0.00420038486158451,1.11737070045809,0.000157191768176077
